76.3275	0.26	1268.25
76.3275	0.3	1280.41
76.3275	0.34	1273.55
76.3275	0.38	1276.48
76.3275	0.42	1275.36
76.3275	0.46	1279.17
76.3275	0.5	1275.44
76.3275	0.54	1275.36
76.3275	0.58	1274.59
76.3275	0.62	1274.9
76.3275	0.66	1274.87
76.3275	0.7	1272.46
76.3275	0.74	1272.52
76.3275	0.78	1276.91
76.3275	0.82	1274.94
76.3275	0.86	1274.54
76.3275	0.9	1268.35
76.3275	0.94	1274.28
76.3275	0.98	1269.24
127.212	-0.98	1276.54
127.212	-0.94	1274.45
127.212	-0.9	1278.27
127.212	-0.86	1274.57
127.212	-0.82	1278.32
127.212	-0.78	1278.87
127.212	-0.74	1279.45
127.212	-0.7	1279.14
127.212	-0.66	1280.22
127.212	-0.62	1276.28
127.212	-0.58	1280.91
127.212	-0.54	1288.76
127.212	-0.5	1278.84
127.212	-0.46	1285.78
127.212	-0.42	1277.17
127.212	-0.38	1285.73
127.212	-0.34	1279.39
127.212	-0.3	1282.62
127.212	-0.26	1281.55
127.212	-0.22	1284.53
127.212	-0.18	1281.98
127.212	-0.14	1283.94
127.212	-0.1	1284.27
127.212	-0.06	1286.23
127.212	-0.02	1282.41
127.212	0.02	1282.51
127.212	0.06	1285.59
127.212	0.1	1282.84
127.212	0.14	1281.08
127.212	0.18	1287.92
127.212	0.22	1280.83
127.212	0.26	1280.66
127.212	0.3	1286.52
127.212	0.34	1288.7
127.212	0.38	1285.65
127.212	0.42	1287.69
127.212	0.46	1279.4
127.212	0.5	1281.64
127.212	0.54	1283.33
127.212	0.58	1289.7
127.212	0.62	1281
127.212	0.66	1281.3
127.212	0.7	1280.71
127.212	0.74	1274.59
127.212	0.78	1281.87
127.212	0.82	1275.65
127.212	0.86	1272.72
127.212	0.9	1276.22
127.212	0.94	1273.32
127.212	0.98	1269.75
178.097	-0.98	1273.88
178.097	-0.94	1278.96
178.097	-0.9	1280.19
178.097	-0.86	1276.5
178.097	-0.82	1278.52
178.097	-0.78	1280.92
178.097	-0.74	1278.17
178.097	-0.7	1282.86
178.097	-0.66	1286
178.097	-0.62	1282.97
178.097	-0.58	1287.07
178.097	-0.54	1286.05
178.097	-0.5	1287.07
178.097	-0.46	1291.35
178.097	-0.42	1287.18
178.097	-0.38	1293.05
178.097	-0.34	1284.87
178.097	-0.3	1291.79
178.097	-0.26	1288.65
178.097	-0.22	1290.6
178.097	-0.18	1290.28
178.097	-0.14	1288.21
178.097	-0.1	1288.39
178.097	-0.06	1287.24
178.097	-0.02	1292.6
178.097	0.02	1292.6
178.097	0.06	1289.57
178.097	0.1	1292.06
178.097	0.14	1292.12
178.097	0.18	1286.12
178.097	0.22	1288.5
178.097	0.26	1288.74
178.097	0.3	1285
178.097	0.34	1282.3
178.097	0.38	1291.23
178.097	0.42	1288.43
178.097	0.46	1290.9
178.097	0.5	1282.16
178.097	0.54	1286.66
178.097	0.58	1286.51
178.097	0.62	1284.22
178.097	0.66	1288.75
178.097	0.7	1280.41
178.097	0.74	1280.07
178.097	0.78	1278.9
178.097	0.82	1283.23
178.097	0.86	1281.72
178.097	0.9	1284.52
178.097	0.94	1275.06
178.097	0.98	1281.26
228.982	-0.98	1279.81
228.982	-0.94	1278.2
228.982	-0.9	1284.73
228.982	-0.86	1281.54
228.982	-0.82	1290.67
228.982	-0.78	1289.23
228.982	-0.74	1294.66
228.982	-0.7	1286.08
228.982	-0.66	1287.71
228.982	-0.62	1290.22
228.982	-0.58	1294.72
228.982	-0.54	1288.37
228.982	-0.5	1291.54
228.982	-0.46	1284.01
228.982	-0.42	1291.54
228.982	-0.38	1290.38
228.982	-0.34	1294.48
228.982	-0.3	1293.34
228.982	-0.26	1290.52
228.982	-0.22	1292.89
228.982	-0.18	1295.48
228.982	-0.14	1293.47
228.982	-0.1	1289.88
228.982	-0.06	1295.25
228.982	-0.02	1292.5
228.982	0.02	1293.28
228.982	0.06	1293.76
228.982	0.1	1296.54
228.982	0.14	1292.73
228.982	0.18	1294.35
228.982	0.22	1295.17
228.982	0.26	1290
228.982	0.3	1295.92
228.982	0.34	1291.81
228.982	0.38	1290.96
228.982	0.42	1292.39
228.982	0.46	1294.28
228.982	0.5	1290.43
228.982	0.54	1292.56
228.982	0.58	1286.89
228.982	0.62	1286.76
228.982	0.66	1285.12
228.982	0.7	1286.74
228.982	0.74	1292.56
228.982	0.78	1285.65
228.982	0.82	1282.74
228.982	0.86	1287.52
228.982	0.9	1279.47
228.982	0.94	1279.99
228.982	0.98	1280.48
279.868	-0.98	1286.48
279.868	-0.94	1281.86
279.868	-0.9	1282.02
279.868	-0.86	1284.61
279.868	-0.82	1286.74
279.868	-0.78	1281.8
279.868	-0.74	1292.44
279.868	-0.7	1288.21
279.868	-0.66	1294.5
279.868	-0.62	1292.63
279.868	-0.58	1297.79
279.868	-0.54	1287.74
279.868	-0.5	1296.52
279.868	-0.46	1292.55
279.868	-0.42	1297.02
279.868	-0.38	1294.95
279.868	-0.34	1299.31
279.868	-0.3	1299.37
279.868	-0.26	1295.6
279.868	-0.22	1300.67
279.868	-0.18	1301.4
279.868	-0.14	1298.44
279.868	-0.1	1296.93
279.868	-0.06	1297.96
279.868	-0.02	1300.38
279.868	0.02	1302.3
279.868	0.06	1299.06
279.868	0.1	1297.78
279.868	0.14	1302.38
279.868	0.18	1301.68
279.868	0.22	1299.94
279.868	0.26	1295.78
279.868	0.3	1294.74
279.868	0.34	1301.32
279.868	0.38	1295.48
279.868	0.42	1298.73
279.868	0.46	1299.58
279.868	0.5	1293.09
279.868	0.54	1296.3
279.868	0.58	1296.47
279.868	0.62	1297.36
279.868	0.66	1290.16
279.868	0.7	1285.04
279.868	0.74	1287.21
279.868	0.78	1294.36
279.868	0.82	1284.87
279.868	0.86	1284.73
279.868	0.9	1284.84
279.868	0.94	1287.65
279.868	0.98	1281.81
330.752	-0.98	1286.86
330.752	-0.94	1283.19
330.752	-0.9	1283.09
330.752	-0.86	1288
330.752	-0.82	1291.76
330.752	-0.78	1292.23
330.752	-0.74	1290.28
330.752	-0.7	1295.1
330.752	-0.66	1294.4
330.752	-0.62	1295.19
330.752	-0.58	1297.27
330.752	-0.54	1299.02
330.752	-0.5	1297.18
330.752	-0.46	1301.19
330.752	-0.42	1302.25
330.752	-0.38	1296.92
330.752	-0.34	1300.57
330.752	-0.3	1301.99
330.752	-0.26	1304.41
330.752	-0.22	1307.01
330.752	-0.18	1307.71
330.752	-0.14	1301.08
330.752	-0.1	1305.15
330.752	-0.06	1307.89
330.752	-0.02	1302.69
330.752	0.02	1304.53
330.752	0.06	1299.83
330.752	0.1	1306.6
330.752	0.14	1305.47
330.752	0.18	1303.29
330.752	0.22	1301.99
330.752	0.26	1303.37
330.752	0.3	1302.35
330.752	0.34	1295.32
330.752	0.38	1298.84
330.752	0.42	1302.69
330.752	0.46	1301.57
330.752	0.5	1296.6
330.752	0.54	1300.58
330.752	0.58	1299.98
330.752	0.62	1296.83
330.752	0.66	1296.65
330.752	0.7	1296.69
330.752	0.74	1298.24
330.752	0.78	1291.87
330.752	0.82	1286.5
330.752	0.86	1294.61
330.752	0.9	1281.79
330.752	0.94	1286.22
330.752	0.98	1284.84
381.637	-0.98	1287.4
381.637	-0.94	1285
381.637	-0.9	1288.99
381.637	-0.86	1289.09
381.637	-0.82	1292.75
381.637	-0.78	1298.73
381.637	-0.74	1298.88
381.637	-0.7	1297.98
381.637	-0.66	1296.4
381.637	-0.62	1293.07
381.637	-0.58	1298.1
381.637	-0.54	1301.12
381.637	-0.5	1302.2
381.637	-0.46	1301.49
381.637	-0.42	1302.26
381.637	-0.38	1307.67
381.637	-0.34	1299.96
381.637	-0.3	1308.54
381.637	-0.26	1307.75
381.637	-0.22	1305.15
381.637	-0.18	1307.08
381.637	-0.14	1306.19
381.637	-0.1	1306.67
381.637	-0.06	1312.55
381.637	-0.02	1305.33
381.637	0.02	1305.17
381.637	0.06	1307.75
381.637	0.1	1305.79
381.637	0.14	1307.6
381.637	0.18	1307.53
381.637	0.22	1311.29
381.637	0.26	1307.8
381.637	0.3	1310.58
381.637	0.34	1306.39
381.637	0.38	1305.19
381.637	0.42	1301.95
381.637	0.46	1306.93
381.637	0.5	1298.76
381.637	0.54	1303.39
381.637	0.58	1302.39
381.637	0.62	1295.02
381.637	0.66	1298.93
381.637	0.7	1295.51
381.637	0.74	1297.32
381.637	0.78	1296.22
381.637	0.82	1294.26
381.637	0.86	1291.05
381.637	0.9	1287.59
381.637	0.94	1286.41
381.637	0.98	1284.31
432.522	-0.98	1290.18
432.522	-0.94	1291.98
432.522	-0.9	1292.3
432.522	-0.86	1290.5
432.522	-0.82	1298.35
432.522	-0.78	1296.31
432.522	-0.74	1301.44
432.522	-0.7	1301.78
432.522	-0.66	1305.19
432.522	-0.62	1307.06
432.522	-0.58	1309.06
432.522	-0.54	1307.36
432.522	-0.5	1312.66
432.522	-0.46	1309.84
432.522	-0.42	1310.61
432.522	-0.38	1307.75
432.522	-0.34	1314.25
432.522	-0.3	1310.29
432.522	-0.26	1307.68
432.522	-0.22	1311.67
432.522	-0.18	1311.24
432.522	-0.14	1312.25
432.522	-0.1	1310.73
432.522	-0.06	1308.89
432.522	-0.02	1317.66
432.522	0.02	1314.32
432.522	0.06	1311.95
432.522	0.1	1316.95
432.522	0.14	1315.43
432.522	0.18	1314.92
432.522	0.22	1305.64
432.522	0.26	1313.36
432.522	0.3	1311.58
432.522	0.34	1308.28
432.522	0.38	1315.95
432.522	0.42	1309.51
432.522	0.46	1306.2
432.522	0.5	1303.64
432.522	0.54	1305.38
432.522	0.58	1302.36
432.522	0.62	1300.97
432.522	0.66	1307.1
432.522	0.7	1302.46
432.522	0.74	1297.91
432.522	0.78	1293.62
432.522	0.82	1294.81
432.522	0.86	1295.91
432.522	0.9	1288.95
432.522	0.94	1288.95
432.522	0.98	1290.52
483.407	-0.98	1287.57
483.407	-0.94	1290.12
483.407	-0.9	1296.51
483.407	-0.86	1301.08
483.407	-0.82	1296.94
483.407	-0.78	1293.49
483.407	-0.74	1297.03
483.407	-0.7	1305.19
483.407	-0.66	1301.65
483.407	-0.62	1305.13
483.407	-0.58	1314.2
483.407	-0.54	1312.23
483.407	-0.5	1314.38
483.407	-0.46	1317.78
483.407	-0.42	1312.04
483.407	-0.38	1314.93
483.407	-0.34	1314.81
483.407	-0.3	1318.98
483.407	-0.26	1316.6
483.407	-0.22	1318.44
483.407	-0.18	1313.99
483.407	-0.14	1315.79
483.407	-0.1	1318.33
483.407	-0.06	1314.22
483.407	-0.02	1319.1
483.407	0.02	1313.9
483.407	0.06	1317.07
483.407	0.1	1315.98
483.407	0.14	1316.4
483.407	0.18	1311.06
483.407	0.22	1312.59
483.407	0.26	1311.12
483.407	0.3	1313.32
483.407	0.34	1311.45
483.407	0.38	1309.16
483.407	0.42	1316.38
483.407	0.46	1310.58
483.407	0.5	1308.42
483.407	0.54	1308.22
483.407	0.58	1307.73
483.407	0.62	1307.26
483.407	0.66	1302.79
483.407	0.7	1303.16
483.407	0.74	1301.39
483.407	0.78	1303.07
483.407	0.82	1297.29
483.407	0.86	1294.33
483.407	0.9	1288.79
483.407	0.94	1284.26
483.407	0.98	1292.02
534.293	-0.98	1293.83
534.293	-0.94	1296.47
534.293	-0.9	1302.71
534.293	-0.86	1300.95
534.293	-0.82	1302.76
534.293	-0.78	1301.89
534.293	-0.74	1307.78
534.293	-0.7	1313.12
534.293	-0.66	1308.54
534.293	-0.62	1311.05
534.293	-0.58	1316.17
534.293	-0.54	1318.68
534.293	-0.5	1320.16
534.293	-0.46	1315.78
534.293	-0.42	1314.29
534.293	-0.38	1321.86
534.293	-0.34	1322.54
534.293	-0.3	1316
534.293	-0.26	1319.6
534.293	-0.22	1323.71
534.293	-0.18	1320.89
534.293	-0.14	1321.59
534.293	-0.1	1319.53
534.293	-0.06	1324.34
534.293	-0.02	1321.97
534.293	0.02	1314.93
534.293	0.06	1319.86
534.293	0.1	1318.35
534.293	0.14	1316.07
534.293	0.18	1318.07
534.293	0.22	1319.15
534.293	0.26	1311.74
534.293	0.3	1314.79
534.293	0.34	1315.73
534.293	0.38	1320.36
534.293	0.42	1321.71
534.293	0.46	1315.72
534.293	0.5	1316.74
534.293	0.54	1313.73
534.293	0.58	1305.13
534.293	0.62	1310.07
534.293	0.66	1308.3
534.293	0.7	1305.71
534.293	0.74	1299.43
534.293	0.78	1305.85
534.293	0.82	1299.73
534.293	0.86	1295.52
534.293	0.9	1299.75
534.293	0.94	1297.22
534.293	0.98	1289.86
585.178	-0.98	1290.55
585.178	-0.94	1293.74
585.178	-0.9	1303.8
585.178	-0.86	1302.96
585.178	-0.82	1299.88
585.178	-0.78	1305.29
585.178	-0.74	1311.55
585.178	-0.7	1312.5
585.178	-0.66	1312.26
585.178	-0.62	1310.46
585.178	-0.58	1318.99
585.178	-0.54	1319.29
585.178	-0.5	1315.71
585.178	-0.46	1317.03
585.178	-0.42	1321.86
585.178	-0.38	1319.47
585.178	-0.34	1318.39
585.178	-0.3	1321.58
585.178	-0.26	1326.33
585.178	-0.22	1330.32
585.178	-0.18	1324.89
585.178	-0.14	1328.03
585.178	-0.1	1317.22
585.178	-0.06	1323.37
585.178	-0.02	1320.73
585.178	0.02	1321.23
585.178	0.06	1320.99
585.178	0.1	1322.28
585.178	0.14	1318.81
585.178	0.18	1318.51
585.178	0.22	1322.12
585.178	0.26	1320.97
585.178	0.3	1321.21
585.178	0.34	1326.57
585.178	0.38	1318.82
585.178	0.42	1317.44
585.178	0.46	1319.92
585.178	0.5	1324.53
585.178	0.54	1316.74
585.178	0.58	1315.69
585.178	0.62	1314.95
585.178	0.66	1312.89
585.178	0.7	1310.49
585.178	0.74	1312.65
585.178	0.78	1303.83
585.178	0.82	1307.26
585.178	0.86	1302.58
585.178	0.9	1295.63
585.178	0.94	1294.7
585.178	0.98	1295.25
636.062	-0.98	1295.51
636.062	-0.94	1300.36
636.062	-0.9	1303.96
636.062	-0.86	1304.34
636.062	-0.82	1313.42
636.062	-0.78	1309.71
636.062	-0.74	1311.05
636.062	-0.7	1309.65
636.062	-0.66	1316.07
636.062	-0.62	1320.43
636.062	-0.58	1315.73
636.062	-0.54	1318.85
636.062	-0.5	1314
636.062	-0.46	1320.13
636.062	-0.42	1326.59
636.062	-0.38	1323.93
636.062	-0.34	1324.74
636.062	-0.3	1329.7
636.062	-0.26	1324.13
636.062	-0.22	1325.04
636.062	-0.18	1332.79
636.062	-0.14	1333.63
636.062	-0.1	1322.91
636.062	-0.06	1325.11
636.062	-0.02	1329.32
636.062	0.02	1327.58
636.062	0.06	1329.97
636.062	0.1	1334.1
636.062	0.14	1328.94
636.062	0.18	1325.53
636.062	0.22	1325.63
636.062	0.26	1329.99
636.062	0.3	1322.76
636.062	0.34	1327.17
636.062	0.38	1323.02
636.062	0.42	1326.15
636.062	0.46	1327.56
636.062	0.5	1321.36
636.062	0.54	1321.77
636.062	0.58	1323.9
636.062	0.62	1319.09
636.062	0.66	1307.25
636.062	0.7	1309.03
636.062	0.74	1305.95
636.062	0.78	1312.19
636.062	0.82	1309.91
636.062	0.86	1309.36
636.062	0.9	1303.57
636.062	0.94	1298.01
636.062	0.98	1297.63
686.947	-0.98	1297.02
686.947	-0.94	1303.2
686.947	-0.9	1306.37
686.947	-0.86	1305.5
686.947	-0.82	1314.18
686.947	-0.78	1310.62
686.947	-0.74	1314.93
686.947	-0.7	1321.1
686.947	-0.66	1316.52
686.947	-0.62	1314.98
686.947	-0.58	1324.27
686.947	-0.54	1317.84
686.947	-0.5	1320.42
686.947	-0.46	1317.17
686.947	-0.42	1326.16
686.947	-0.38	1324.47
686.947	-0.34	1331.7
686.947	-0.3	1329.38
686.947	-0.26	1326.36
686.947	-0.22	1331.87
686.947	-0.18	1329.74
686.947	-0.14	1321.79
686.947	-0.1	1333.55
686.947	-0.06	1331.01
686.947	-0.02	1329.61
686.947	0.02	1329.62
686.947	0.06	1332.62
686.947	0.1	1332.07
686.947	0.14	1325.42
686.947	0.18	1337.31
686.947	0.22	1334.84
686.947	0.26	1324.66
686.947	0.3	1328.83
686.947	0.34	1325.08
686.947	0.38	1328.74
686.947	0.42	1324.53
686.947	0.46	1324.22
686.947	0.5	1326.34
686.947	0.54	1321.18
686.947	0.58	1327.55
686.947	0.62	1314.66
686.947	0.66	1312.44
686.947	0.7	1321.32
686.947	0.74	1309.73
686.947	0.78	1311.62
686.947	0.82	1309.01
686.947	0.86	1305.69
686.947	0.9	1302.54
686.947	0.94	1296.55
686.947	0.98	1298.18
737.832	-0.98	1302.79
737.832	-0.94	1304.82
737.832	-0.9	1303.64
737.832	-0.86	1308.3
737.832	-0.82	1311.85
737.832	-0.78	1319.65
737.832	-0.74	1316.39
737.832	-0.7	1318.27
737.832	-0.66	1317.35
737.832	-0.62	1320.95
737.832	-0.58	1323.37
737.832	-0.54	1324.97
737.832	-0.5	1326.8
737.832	-0.46	1329.45
737.832	-0.42	1326.94
737.832	-0.38	1337.51
737.832	-0.34	1330.67
737.832	-0.3	1328.86
737.832	-0.26	1342.94
737.832	-0.22	1329.65
737.832	-0.18	1335.26
737.832	-0.14	1335.67
737.832	-0.1	1336.75
737.832	-0.06	1334.54
737.832	-0.02	1335.21
737.832	0.02	1339.18
737.832	0.06	1337.64
737.832	0.1	1340.93
737.832	0.14	1333.4
737.832	0.18	1335.1
737.832	0.22	1336.07
737.832	0.26	1331.74
737.832	0.3	1337.86
737.832	0.34	1338
737.832	0.38	1329.1
737.832	0.42	1326.3
737.832	0.46	1326.87
737.832	0.5	1329.16
737.832	0.54	1331.17
737.832	0.58	1325.78
737.832	0.62	1323.06
737.832	0.66	1318.86
737.832	0.7	1315.54
737.832	0.74	1315.34
737.832	0.78	1314.47
737.832	0.82	1312.71
737.832	0.86	1307.28
737.832	0.9	1307.6
737.832	0.94	1298.75
737.832	0.98	1298.62
788.717	-0.98	1299.49
788.717	-0.94	1306.64
788.717	-0.9	1303.65
788.717	-0.86	1304.34
788.717	-0.82	1310.62
788.717	-0.78	1317.03
788.717	-0.74	1317.55
788.717	-0.7	1327.42
788.717	-0.66	1325.28
788.717	-0.62	1327.33
788.717	-0.58	1328.1
788.717	-0.54	1326.13
788.717	-0.5	1328.33
788.717	-0.46	1324.8
788.717	-0.42	1328.21
788.717	-0.38	1340.18
788.717	-0.34	1333.92
788.717	-0.3	1333.28
788.717	-0.26	1339.31
788.717	-0.22	1339.91
788.717	-0.18	1335.61
788.717	-0.14	1336.08
788.717	-0.1	1339
788.717	-0.06	1335.33
788.717	-0.02	1334.17
788.717	0.02	1338.82
788.717	0.06	1335.6
788.717	0.1	1334.23
788.717	0.14	1344.04
788.717	0.18	1341.49
788.717	0.22	1339.53
788.717	0.26	1333.32
788.717	0.3	1337.48
788.717	0.34	1334.95
788.717	0.38	1335.12
788.717	0.42	1332.64
788.717	0.46	1333.26
788.717	0.5	1326.47
788.717	0.54	1323.09
788.717	0.58	1331.92
788.717	0.62	1328.36
788.717	0.66	1325.03
788.717	0.7	1315.93
788.717	0.74	1317.58
788.717	0.78	1313.63
788.717	0.82	1314.5
788.717	0.86	1311.55
788.717	0.9	1300.98
788.717	0.94	1301.58
788.717	0.98	1299.51
839.602	-0.98	1305.95
839.602	-0.94	1308.58
839.602	-0.9	1311.92
839.602	-0.86	1311.78
839.602	-0.82	1316.93
839.602	-0.78	1323.33
839.602	-0.74	1323.71
839.602	-0.7	1331.79
839.602	-0.66	1324.96
839.602	-0.62	1324.86
839.602	-0.58	1331.57
839.602	-0.54	1329.68
839.602	-0.5	1330.65
839.602	-0.46	1333.28
839.602	-0.42	1344.61
839.602	-0.38	1341.17
839.602	-0.34	1339.94
839.602	-0.3	1335.53
839.602	-0.26	1339.09
839.602	-0.22	1340.42
839.602	-0.18	1341.73
839.602	-0.14	1340.15
839.602	-0.1	1340.27
839.602	-0.06	1344.36
839.602	-0.02	1339.72
839.602	0.02	1343.41
839.602	0.06	1344.56
839.602	0.1	1343.17
839.602	0.14	1336.88
839.602	0.18	1341.17
839.602	0.22	1340.45
839.602	0.26	1336.68
839.602	0.3	1342.32
839.602	0.34	1337.8
839.602	0.38	1336.83
839.602	0.42	1335.02
839.602	0.46	1333.27
839.602	0.5	1334.25
839.602	0.54	1332.17
839.602	0.58	1334.16
839.602	0.62	1334.02
839.602	0.66	1322.33
839.602	0.7	1328.24
839.602	0.74	1320.86
839.602	0.78	1320.68
839.602	0.82	1317.62
839.602	0.86	1315.01
839.602	0.9	1305.06
839.602	0.94	1310.4
839.602	0.98	1305.57
890.487	-0.98	1307.69
890.487	-0.94	1307.69
890.487	-0.9	1312.85
890.487	-0.86	1317.14
890.487	-0.82	1318.82
890.487	-0.78	1320.39
890.487	-0.74	1323.73
890.487	-0.7	1328.39
890.487	-0.66	1334.93
890.487	-0.62	1330.13
890.487	-0.58	1333.88
890.487	-0.54	1330.17
890.487	-0.5	1335.65
890.487	-0.46	1332.14
890.487	-0.42	1339.51
890.487	-0.38	1340.77
890.487	-0.34	1344.82
890.487	-0.3	1341.62
890.487	-0.26	1345.45
890.487	-0.22	1350.72
890.487	-0.18	1349.13
890.487	-0.14	1346.17
890.487	-0.1	1339.24
890.487	-0.06	1350.03
890.487	-0.02	1348.87
890.487	0.02	1345.09
890.487	0.06	1348.97
890.487	0.1	1347.38
890.487	0.14	1335.12
890.487	0.18	1344.51
890.487	0.22	1348.08
890.487	0.26	1345.94
890.487	0.3	1342.28
890.487	0.34	1342.41
890.487	0.38	1341.42
890.487	0.42	1341.42
890.487	0.46	1340.18
890.487	0.5	1337.87
890.487	0.54	1332.02
890.487	0.58	1333.48
890.487	0.62	1332.02
890.487	0.66	1330.6
890.487	0.7	1325.97
890.487	0.74	1326.21
890.487	0.78	1324.3
890.487	0.82	1316.04
890.487	0.86	1313.36
890.487	0.9	1312.62
890.487	0.94	1307.57
890.487	0.98	1305.36
941.372	-0.98	1304.28
941.372	-0.94	1311.55
941.372	-0.9	1316.61
941.372	-0.86	1315.44
941.372	-0.82	1319.56
941.372	-0.78	1326.84
941.372	-0.74	1323.87
941.372	-0.7	1331.67
941.372	-0.66	1334.81
941.372	-0.62	1339.58
941.372	-0.58	1335.66
941.372	-0.54	1337.93
941.372	-0.5	1339.72
941.372	-0.46	1344.52
941.372	-0.42	1345.12
941.372	-0.38	1346.25
941.372	-0.34	1341.32
941.372	-0.3	1346.54
941.372	-0.26	1351.93
941.372	-0.22	1350.69
941.372	-0.18	1347.37
941.372	-0.14	1345.28
941.372	-0.1	1351.74
941.372	-0.06	1355.51
941.372	-0.02	1350.84
941.372	0.02	1353.95
941.372	0.06	1347.99
941.372	0.1	1352.73
941.372	0.14	1341.91
941.372	0.18	1349.1
941.372	0.22	1346.73
941.372	0.26	1351.99
941.372	0.3	1342.53
941.372	0.34	1344.01
941.372	0.38	1338.04
941.372	0.42	1347.67
941.372	0.46	1342.65
941.372	0.5	1339.94
941.372	0.54	1343.87
941.372	0.58	1337.79
941.372	0.62	1341.1
941.372	0.66	1326.49
941.372	0.7	1335.77
941.372	0.74	1325.72
941.372	0.78	1322.88
941.372	0.82	1320.61
941.372	0.86	1318.19
941.372	0.9	1320.56
941.372	0.94	1313.55
941.372	0.98	1302.92
992.257	-0.98	1308.35
992.257	-0.94	1315.33
992.257	-0.9	1320.08
992.257	-0.86	1322.22
992.257	-0.82	1318.11
992.257	-0.78	1328.83
992.257	-0.74	1329.07
992.257	-0.7	1327.02
992.257	-0.66	1336.16
992.257	-0.62	1333.16
992.257	-0.58	1341.69
992.257	-0.54	1343.54
992.257	-0.5	1347.09
992.257	-0.46	1343.03
992.257	-0.42	1349.15
992.257	-0.38	1347.77
992.257	-0.34	1349.81
992.257	-0.3	1351.49
992.257	-0.26	1347.04
992.257	-0.22	1351
992.257	-0.18	1349.68
992.257	-0.14	1357.01
992.257	-0.1	1351.47
992.257	-0.06	1354.71
992.257	-0.02	1351.5
992.257	0.02	1354.6
992.257	0.06	1358.55
992.257	0.1	1354.37
992.257	0.14	1355.39
992.257	0.18	1349.29
992.257	0.22	1352.12
992.257	0.26	1350.09
992.257	0.3	1347.7
992.257	0.34	1345.96
992.257	0.38	1351.99
992.257	0.42	1348.21
992.257	0.46	1347.11
992.257	0.5	1344.85
992.257	0.54	1341
992.257	0.58	1337.54
992.257	0.62	1335.07
992.257	0.66	1338.37
992.257	0.7	1329.21
992.257	0.74	1326.25
992.257	0.78	1321.17
992.257	0.82	1325.94
992.257	0.86	1316.42
992.257	0.9	1317.38
992.257	0.94	1308.78
992.257	0.98	1304.24
1043.14	-0.98	1310.98
1043.14	-0.94	1313.58
1043.14	-0.9	1317.07
1043.14	-0.86	1321.51
1043.14	-0.82	1330.48
1043.14	-0.78	1327.75
1043.14	-0.74	1329.88
1043.14	-0.7	1334.45
1043.14	-0.66	1336.51
1043.14	-0.62	1332.99
1043.14	-0.58	1339.54
1043.14	-0.54	1341.35
1043.14	-0.5	1348.38
1043.14	-0.46	1338.69
1043.14	-0.42	1353.82
1043.14	-0.38	1347.88
1043.14	-0.34	1346.78
1043.14	-0.3	1356.89
1043.14	-0.26	1356.44
1043.14	-0.22	1360.12
1043.14	-0.18	1356.8
1043.14	-0.14	1359.1
1043.14	-0.1	1358.13
1043.14	-0.06	1354.81
1043.14	-0.02	1356.21
1043.14	0.02	1359.9
1043.14	0.06	1353.95
1043.14	0.1	1354.5
